passenger_id,month,gmv,tpv,booking,cashless_bookings,grabfood_gmv,grabfood_tpv,grabfood_booking,grabfood_promo,grabmart_gmv,grabmart_tpv,grabmart_booking,grabmart_promo,transport_gmv,transport_tpv,transport_booking,transport_promo,grabexpress_gmv,grabexpress_tpv,grabexpress_booking,grabexpress_promo,earned_point_l30d,burned_point_l30d,eom_point_balance,eom_reward_tier
6PC128FF839,1-Jun-22,262.8,251.3,23,21,251.3,251.3,21,76.95,11.5,0,2,0,0,0,0,0,0,0,0,0,20,20,40,gold
9KN144GB813,1-May-22,5.75,0,1,0,5.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9KN144GB813,1-Jun-22,4.3,0,1,0,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6KN245LW404,1-Apr-22,39.2,7.45,4,1,39.2,7.45,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
6KN245LW404,1-May-22,53.9,53.9,5,5,53.9,53.9,5,12.9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
6KN245LW404,1-Jun-22,23.1,18.6,4,3,23.1,18.6,4,5.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
2AY734KD571,1-Apr-22,60.85,0,3,0,60.85,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2AY734KD571,1-May-22,5.25,0,1,0,5.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2AY734KD571,1-Jun-22,5.4,0,1,0,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1GH541DT817,1-Jun-22,10.45,0,1,0,10.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5ZO976GO186,1-Jun-22,9.25,0,3,0,9.25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7RL169VD804,1-Apr-22,11.59,0,1,0,0,0,0,0,0,0,0,0,11.59,0,1,3.59,0,0,0,0,0,0,0,member
7RL169VD804,1-May-22,3.79,0,1,0,0,0,0,0,0,0,0,0,3.79,0,1,0,0,0,0,0,0,0,0,member
1ZY328NY243,1-Apr-22,309.47,0,43,0,237.3,0,38,0.35,49.5,0,3,0,0,0,0,0,22.67,0,2,10.67,0,0,0,member
1ZY328NY243,1-May-22,227.12,0,36,0,202.45,0,34,7,0,0,0,0,0,0,0,0,24.67,0,2,10,0,0,0,member
1ZY328NY243,1-Jun-22,333.48,0,35,0,246.55,0,32,14.25,86.93,0,3,0,0,0,0,0,0,0,0,0,0,0,0,member
5FT464JG417,1-Apr-22,44.35,0,5,0,44.35,0,5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5FT464JG417,1-May-22,116.3,0,15,0,92.25,0,13,0,21.07,0,1,0,2.97,0,1,0,0,0,0,0,0,0,0,member
5FT464JG417,1-Jun-22,122.57,0,16,0,115.85,0,15,7.6,0,0,0,0,6.72,0,1,0,0,0,0,0,0,0,0,member
4ZP991CQ856,1-Apr-22,107.76,0,25,0,65.4,0,17,0,42.36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,member
4ZP991CQ856,1-May-22,21.15,0,5,0,21.15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4ZP991CQ856,1-Jun-22,30.14,0,6,0,14.35,0,4,0,15.79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,member
5AO244YM718,1-Apr-22,17.25,17.25,2,2,17.25,17.25,2,4.75,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
5AO244YM718,1-May-22,19.02,19.02,2,2,12.95,12.95,1,0,6.07,6.07,1,0,0,0,0,0,0,0,0,0,20,20,20,silver
5AO244YM718,1-Jun-22,53.53,42.08,4,3,46.1,34.65,3,13.55,7.43,7.43,1,0,0,0,0,0,0,0,0,0,20,0,20,silver
8FW560GG824,1-Apr-22,5.5,5.5,1,1,5.5,5.5,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
1EN463CL316,1-Apr-22,11.25,0,2,0,11.25,0,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1EN463CL316,1-May-22,24.82,0,6,0,21.85,0,5,0,0,0,0,0,2.97,0,1,0,0,0,0,0,0,0,0,member
1EN463CL316,1-Jun-22,60.24,0,15,0,55.95,0,14,0.5,4.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
5ZW030SI835,1-Jun-22,6.5,0,1,0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1QU169FM355,1-Apr-22,19,0,2,0,19,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1QU169FM355,1-May-22,3,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1PH549WZ795,1-Apr-22,35.25,0,6,0,35.25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1PH549WZ795,1-May-22,14.95,0,2,0,14.95,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1PH549WZ795,1-Jun-22,58.2,0,7,0,58.2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9BL517AW648,1-Apr-22,13.5,0,3,0,13.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9BL517AW648,1-May-22,7.35,0,1,0,7.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9BL517AW648,1-Jun-22,16.4,0,2,0,16.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5GX029VG670,1-Jun-22,181.07,0,26,0,161,0,25,4.15,20.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
4OU329ZG197,1-Apr-22,9.15,0,1,0,9.15,0,1,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3HM491QK038,1-Apr-22,4.5,0,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3HM491QK038,1-May-22,12.75,0,1,0,12.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3HM491QK038,1-Jun-22,3,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9YP963FX275,1-Apr-22,20,0,5,0,20,0,5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9YP963FX275,1-May-22,8.65,0,2,0,8.65,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9YP963FX275,1-Jun-22,9.76,0,3,0,3.5,0,1,0,0,0,0,0,6.26,0,2,0,0,0,0,0,0,0,0,member
8OL311QX281,1-Jun-22,1.9,0,1,0,0,0,0,0,0,0,0,0,1.9,0,1,0,0,0,0,0,0,0,0,member
9GR737NP452,1-Apr-22,3.5,0,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9GR737NP452,1-May-22,9.75,0,1,0,9.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9GR737NP452,1-Jun-22,7.95,0,1,0,7.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4ST949SU249,1-Apr-22,6.62,0,1,0,0,0,0,0,0,0,0,0,6.62,0,1,0,0,0,0,0,0,0,0,member
4ST949SU249,1-Jun-22,4.36,0,1,0,0,0,0,0,0,0,0,0,4.36,0,1,0,0,0,0,0,0,0,0,member
3WQ435VI074,1-Apr-22,96.85,0,19,0,96.85,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3WQ435VI074,1-May-22,39.45,0,7,0,39.45,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3WQ435VI074,1-Jun-22,40.55,0,7,0,40.55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4MJ158WE948,1-May-22,7.05,0,1,0,7.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8BK025XW472,1-May-22,8.95,0,1,0,8.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1RT773CD257,1-Apr-22,249.7,0,29,0,202.2,0,25,7.95,47.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,member
1RT773CD257,1-May-22,210.73,0,27,0,156.7,0,23,0.25,43.21,0,3,0,10.82,0,1,0,0,0,0,0,0,0,0,member
1RT773CD257,1-Jun-22,157.56,0,21,0,129.85,0,19,0.5,27.71,0,2,0,0,0,0,0,0,0,0,0,0,0,0,member
6WI666RN217,1-May-22,5.7,0,1,0,5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,member
1CY104YC839,1-May-22,11.15,0,2,0,11.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7WO352GX004,1-Apr-22,50.4,50.4,11,11,50.4,50.4,11,0.9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
7WO352GX004,1-May-22,28.45,28.45,5,5,28.45,28.45,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
1AM007ET417,1-Apr-22,2.8,0,1,0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1AM007ET417,1-Jun-22,30.85,0,7,0,30.85,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1QH673SY255,1-Apr-22,24.65,24.65,1,1,24.65,24.65,1,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,gold
1QH673SY255,1-May-22,51.75,51.75,3,3,51.75,51.75,3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,gold
1QH673SY255,1-Jun-22,62.8,62.8,2,2,62.8,62.8,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,silver
2DN520GU182,1-Apr-22,86.5,33.9,10,4,86.5,33.9,10,0.75,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
2DN520GU182,1-May-22,23.6,13.15,2,1,23.6,13.15,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
2DN520GU182,1-Jun-22,80.15,33.35,8,3,80.15,33.35,8,0.95,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,silver
9SV195JI482,1-Apr-22,288.82,288.82,39,39,111.85,111.85,17,7,51.07,51.07,5,2.07,125.9,125.9,17,7.03,0,0,0,0,40,80,20,platinum
9SV195JI482,1-May-22,200.62,200.62,35,35,92.85,92.85,21,0,3.93,3.93,1,0,103.85,103.85,13,19.95,0,0,0,0,20,0,40,platinum
9SV195JI482,1-Jun-22,67.7,67.7,13,13,67.7,67.7,13,2.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,platinum
2QD851KG512,1-Apr-22,10.77,0,5,0,0,0,0,0,0,0,0,0,10.77,0,5,0,0,0,0,0,0,0,0,member
2QD851KG512,1-May-22,44.28,0,13,0,10.75,0,2,0,10.5,0,1,0,23.03,0,10,0,0,0,0,0,0,0,0,member
2QD851KG512,1-Jun-22,35.25,0,6,0,27.25,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,member
1SH940EN801,1-Apr-22,12.82,12.82,1,1,0,0,0,0,0,0,0,0,12.82,12.82,1,3.85,0,0,0,0,20,0,20,member
1SH940EN801,1-Jun-22,25.38,20.05,4,3,0,0,0,0,0,0,0,0,25.38,20.05,4,0,0,0,0,0,20,0,20,member
5NB225PZ642,1-Jun-22,9.3,0,1,0,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3YO234ES980,1-Apr-22,26.2,0,3,0,26.2,0,3,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3YO234ES980,1-May-22,21.75,0,2,0,21.75,0,2,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8KG029HB794,1-Apr-22,213.42,0,20,0,191.35,0,18,0,22.07,0,2,0,0,0,0,0,0,0,0,0,0,0,0,member
8KG029HB794,1-May-22,168.43,0,27,0,157,0,26,1.7,11.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
8KG029HB794,1-Jun-22,112.96,0,11,0,38.65,0,9,0,0,0,0,0,74.31,0,2,0,0,0,0,0,0,0,0,member
4QV299GT231,1-Apr-22,41.75,0,6,0,41.75,0,6,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4QV299GT231,1-May-22,72.8,0,12,0,72.8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4QV299GT231,1-Jun-22,83.65,0,11,0,83.65,0,11,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6BO250WM483,1-Jun-22,9.9,0,1,0,9.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7XI370EP476,1-May-22,6.5,0,1,0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7XI370EP476,1-Jun-22,26.55,0,4,0,26.55,0,4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3TQ349DX596,1-Apr-22,8.2,0,1,0,8.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3TQ349DX596,1-May-22,25.12,0,4,0,16.4,0,2,0,0,0,0,0,8.72,0,2,0,0,0,0,0,0,0,0,member
2FY098AX646,1-Apr-22,7.33,0,2,0,4.15,0,1,0,0,0,0,0,3.18,0,1,0,0,0,0,0,0,0,0,member
2FY098AX646,1-May-22,14.77,5.9,5,2,0,0,0,0,0,0,0,0,14.77,5.9,5,2.05,0,0,0,0,20,0,20,member
2FY098AX646,1-Jun-22,16.21,6.21,3,2,10,0,1,0,0,0,0,0,6.21,6.21,2,0.26,0,0,0,0,20,0,20,member
9PW499EH703,1-Jun-22,8.25,0,2,0,8.25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4LR064VK447,1-Apr-22,279.35,0,23,0,279.35,0,23,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4LR064VK447,1-May-22,204.85,0,24,0,204.85,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4LR064VK447,1-Jun-22,542.95,0,32,0,542.95,0,32,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4NP835EL157,1-Apr-22,42.9,0,5,0,42.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2WY165XK480,1-Apr-22,71.35,0,10,0,36.35,0,8,0,35,0,2,0.36,0,0,0,0,0,0,0,0,0,0,0,member
2WY165XK480,1-May-22,51.6,0,7,0,51.6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2WY165XK480,1-Jun-22,35.65,0,6,0,35.65,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4IZ229HB749,1-Apr-22,38.45,0,4,0,38.45,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4IZ229HB749,1-May-22,37.75,0,3,0,37.75,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4IZ229HB749,1-Jun-22,6.6,0,1,0,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2TG254HG661,1-Apr-22,37.2,0,7,0,23.1,0,4,1.5,0,0,0,0,14.1,0,3,0,0,0,0,0,0,0,0,member
2TG254HG661,1-May-22,35.57,0,6,0,7.9,0,2,0,0,0,0,0,7.33,0,3,0,20.33,0,1,0,0,0,0,member
2TG254HG661,1-Jun-22,23.64,0,5,0,21.9,0,4,1.25,0,0,0,0,1.74,0,1,0,0,0,0,0,0,0,0,member
9HK380SI881,1-Apr-22,6.55,0,1,0,6.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9CY762IF817,1-Apr-22,110.54,57.41,12,5,100.75,53,9,7.5,0,0,0,0,9.79,4.41,3,0,0,0,0,0,20,0,20,silver
9CY762IF817,1-May-22,201.2,108.95,21,10,201.2,108.95,21,15.25,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,gold
9CY762IF817,1-Jun-22,62.08,62.08,13,13,42.8,42.8,6,0,0,0,0,0,19.28,19.28,7,0,0,0,0,0,20,40,20,gold
5JL907GY413,1-Apr-22,28.01,0,6,0,15.55,0,2,2.5,0,0,0,0,12.46,0,4,3.59,0,0,0,0,0,0,0,member
5JL907GY413,1-May-22,3.33,0,1,0,0,0,0,0,0,0,0,0,3.33,0,1,0.87,0,0,0,0,0,0,0,member
3UJ560IE241,1-May-22,8.05,0,1,0,8.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3UJ560IE241,1-Jun-22,15.15,0,3,0,15.15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3KU485TQ411,1-Apr-22,80.8,0,21,0,80.8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3KU485TQ411,1-May-22,84.23,0,13,0,66.95,0,11,2,0,0,0,0,17.28,0,2,0,0,0,0,0,0,0,0,member
3KU485TQ411,1-Jun-22,32.4,0,8,0,32.4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1SO183GY571,1-Jun-22,16.13,0,1,0,0,0,0,0,0,0,0,0,16.13,0,1,0,0,0,0,0,0,0,0,member
5MZ425QX369,1-Apr-22,5.4,0,1,0,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7ZY027PM139,1-May-22,5,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1RG856VI627,1-May-22,25.08,0,4,0,0,0,0,0,0,0,0,0,25.08,0,4,0,0,0,0,0,0,0,0,member
1RG856VI627,1-Jun-22,9.08,0,1,0,0,0,0,0,0,0,0,0,9.08,0,1,0,0,0,0,0,0,0,0,member
3WP910CB655,1-Jun-22,12.79,0,1,0,0,0,0,0,12.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
4EB380WI591,1-May-22,11.45,0,1,0,11.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2JG062LW319,1-Apr-22,4.75,0,1,0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2JG062LW319,1-May-22,8.35,0,1,0,8.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2YK404YC217,1-Apr-22,3.6,0,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2YK404YC217,1-May-22,3.6,0,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7OH648PC982,1-May-22,33.95,0,1,0,33.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,gold
7OH648PC982,1-Jun-22,28.3,28.3,1,1,28.3,28.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,gold
4ZJ193ZT377,1-Apr-22,63.95,0,3,0,63.95,0,3,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9DM441PC663,1-Apr-22,23.25,0,1,0,23.25,0,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7RT773SU272,1-May-22,2.5,0,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7RT773SU272,1-Jun-22,15.42,0,3,0,9,0,1,0,4.57,0,1,0,1.85,0,1,0,0,0,0,0,0,0,0,member
5BD039RR694,1-Apr-22,9.9,0,2,0,9.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5BD039RR694,1-May-22,17.35,0,3,0,17.35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5BD039RR694,1-Jun-22,12.35,0,4,0,12.35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9ZJ633YT866,1-Apr-22,26,0,4,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9ZJ633YT866,1-May-22,50.95,0,8,0,50.95,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9ZJ633YT866,1-Jun-22,25.5,0,3,0,25.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3SH116TX788,1-Apr-22,13.45,0,1,0,13.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3SH116TX788,1-May-22,12.85,0,1,0,12.85,0,1,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2CK190DC948,1-Apr-22,27.7,0,3,0,27.7,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4LB560IV174,1-Apr-22,96.75,0,23,0,96.75,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4LB560IV174,1-May-22,93.79,0,23,0,77.1,0,20,0,0,0,0,0,16.69,0,3,0,0,0,0,0,0,0,0,member
4LB560IV174,1-Jun-22,34.95,0,8,0,34.95,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
5AX551YF878,1-Jun-22,6.2,0,1,0,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4WY537YS752,1-May-22,19.25,0,1,0,19.25,0,1,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1OP379TV565,1-May-22,3.74,0,1,0,0,0,0,0,0,0,0,0,3.74,0,1,0,0,0,0,0,0,0,0,member
6RX389RZ988,1-Apr-22,8.15,8.15,1,1,8.15,8.15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
1AD102WP090,1-Apr-22,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1,50,0,0,0,member
8MN275FH258,1-May-22,8.55,0,1,0,8.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
3GH090WK909,1-Jun-22,5.6,0,2,0,5.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
6YX366QF616,1-Jun-22,21.5,0,3,0,21.5,0,3,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1UO221NW224,1-May-22,13.2,0,1,0,13.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2SD119LJ408,1-Apr-22,17.9,0,2,0,17.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2SD119LJ408,1-May-22,95.35,0,10,0,95.35,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2SD119LJ408,1-Jun-22,40.4,0,3,0,40.4,0,3,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4PS395ZL076,1-Apr-22,41.66,3,11,1,39.45,3,10,0,0,0,0,0,2.21,0,1,0,0,0,0,0,20,0,20,member
4PS395ZL076,1-May-22,52.65,16.6,11,3,52.65,16.6,11,0.75,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
4PS395ZL076,1-Jun-22,39.15,2.55,10,1,39.15,2.55,10,0.05,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
3GF808SN830,1-Apr-22,12.21,12.21,3,3,0,0,0,0,0,0,0,0,12.21,12.21,3,1.03,0,0,0,0,20,0,20,member
5JS690FB110,1-Apr-22,3.9,0,1,0,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
9VI867XU558,1-Jun-22,21.25,0,1,0,21.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
7YN370WM448,1-May-22,4.56,0,2,0,0,0,0,0,0,0,0,0,4.56,0,2,0,0,0,0,0,0,0,0,member
5ZP783JG323,1-Jun-22,5.45,0,1,0,5.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8MX577LQ566,1-Apr-22,99.55,3.75,5,1,99.55,3.75,5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
8MX577LQ566,1-May-22,8.5,3,3,1,8.5,3,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,member
2KL200DI118,1-Apr-22,8.95,0,1,0,8.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1GR520AE007,1-Apr-22,13.45,0,3,0,13.45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1GR520AE007,1-May-22,52.9,0,6,0,52.9,0,6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1GR520AE007,1-Jun-22,31.5,0,7,0,31.5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1AZ225SH844,1-Apr-22,35.27,12.9,4,2,22.6,12.9,3,5.35,0,0,0,0,12.67,0,1,1.95,0,0,0,0,20,0,20,member
1AZ225SH844,1-May-22,16.33,16.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.33,16.33,1,6.67,0,0,40,member
1AZ225SH844,1-Jun-22,30.47,30.47,4,4,15.5,15.5,2,1.5,0,0,0,0,14.97,14.97,2,4.05,0,0,0,0,20,0,20,member
3LT775LS592,1-Jun-22,7.6,0,1,0,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4VV894ZT814,1-Apr-22,23.75,0,2,0,23.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
4VV894ZT814,1-Jun-22,7.85,0,1,0,7.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2KW450WM007,1-Apr-22,5.2,0,1,0,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2KW450WM007,1-Jun-22,11.5,0,2,0,11.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
1DA358FW706,1-Jun-22,22.45,22.45,2,2,22.45,22.45,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,member
8EQ985SU417,1-Apr-22,10.75,0,1,0,10.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8EQ985SU417,1-May-22,41.8,0,2,0,41.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8EQ985SU417,1-Jun-22,5.5,0,1,0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2SL706VD281,1-Apr-22,12.57,0,3,0,3,0,1,0,9.57,0,2,0,0,0,0,0,0,0,0,0,0,0,0,member
2SL706VD281,1-May-22,22,0,4,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8XZ732MB672,1-Apr-22,80.7,0,9,0,80.7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
8XZ732MB672,1-May-22,58.49,0,9,0,53.2,0,8,0.85,5.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,member
8XZ732MB672,1-Jun-22,27.75,0,5,0,27.75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2PC358UM727,1-Apr-22,11.5,0,2,0,11.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2PC358UM727,1-May-22,37.5,0,4,0,37.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2PC358UM727,1-Jun-22,54.7,0,6,0,54.7,0,6,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
2GJ084ON321,1-Apr-22,25.8,0,1,0,25.8,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member
